measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1996,360699.59913662827,389628.14933748095,279443.0477406652
Deaths,Global,Both,All Ages,Stomach cancer,Number,1996,805369.3267541475,842175.8021803553,769265.21546089
Deaths,Global,Both,All Ages,Liver cancer,Number,1996,462869.1852250836,493686.61755381967,433444.5532055157
Deaths,Global,Both,All Ages,Esophageal cancer,Number,1997,368197.3770092104,394198.05190918973,284029.31937324343
Deaths,Global,Both,All Ages,Stomach cancer,Number,1997,804886.013410894,841189.5035224538,768908.3115600572
Deaths,Global,Both,All Ages,Liver cancer,Number,1997,469866.59055188054,498401.51745500223,444039.0773145365
Deaths,Global,Both,All Ages,Leukemia,Number,1995,275232.9972936342,304294.93941374053,249632.82883006174
Deaths,Global,Both,All Ages,Leukemia,Number,1999,283006.6196355899,310472.1607066182,256671.16321689167
Deaths,Global,Both,All Ages,Larynx cancer,Number,1996,94981.50578636728,98699.66564214353,91174.5425796367
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,1996,1215380.7843824902,1254163.8613842714,1174060.9636302607
Deaths,Global,Both,All Ages,Breast cancer,Number,1996,436386.47071131103,452122.7404473134,418501.746409945
Deaths,Global,Both,All Ages,Cervical cancer,Number,1996,196945.9895707396,240136.34876128295,177981.21759829932
Deaths,Global,Both,All Ages,Uterine cancer,Number,1996,61614.29137644545,65227.79644794868,55655.06047063977
Deaths,Global,Both,All Ages,Prostate cancer,Number,1996,275590.3286652446,310206.6005542058,221802.98389836992
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,1996,596397.8674095205,614794.2751456986,569582.1492633563
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,1996,112548.03008626876,117751.74038859575,106944.34987112004
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,1996,56686.943931976195,59824.49240897784,53290.2492888328
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,1996,60464.25960041393,64949.04858670526,57067.72883570712
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,1996,103528.87795335035,116331.23105518123,92506.54731365465
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,1996,236797.4144723165,243263.7928800742,227014.61059091074
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,1996,38913.007563267594,48209.875691265086,32130.11463671966
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,1996,26700.933669512295,27895.743346541676,24886.800042333787
Deaths,Global,Both,All Ages,Ovarian cancer,Number,1996,111978.55820021332,123434.70578894485,105510.28648705535
Deaths,Global,Both,All Ages,Testicular cancer,Number,1996,7692.797862437004,8425.94243713291,7282.754520674051
Deaths,Global,Both,All Ages,Kidney cancer,Number,1996,86719.03956643086,89251.15827363518,83551.43030175196
Deaths,Global,Both,All Ages,Bladder cancer,Number,1996,138231.1711710693,143391.9924360437,131671.40315098007
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,1996,157873.732461475,189511.97312539385,135308.73978536506
Deaths,Global,Both,All Ages,Thyroid cancer,Number,1996,26205.491505752416,28448.907364609997,24603.161347453657
Deaths,Global,Both,All Ages,Mesothelioma,Number,1996,17279.511642027668,18861.390149289746,15709.988364432991
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,1996,27481.02871267484,29658.61956755021,22329.97379618594
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,1996,151612.1627743761,157300.65702874376,145037.82561573075
Deaths,Global,Both,All Ages,Multiple myeloma,Number,1996,62412.13572067791,68524.72270837858,56525.48297230129
Deaths,Global,Both,All Ages,Esophageal cancer,Number,2000,406267.1562276813,438984.48612562584,301664.8753965361
Deaths,Global,Both,All Ages,Stomach cancer,Number,2000,849162.6930496766,891155.2392588147,811451.9668790217
Deaths,Global,Both,All Ages,Liver cancer,Number,2000,470151.8235660221,498934.1118563781,441605.0025263773
Deaths,Global,Both,All Ages,Leukemia,Number,2000,284919.55743302964,311879.9308465083,258532.1009870664
Deaths,Global,Both,All Ages,Larynx cancer,Number,2000,96366.93888398692,99700.34284775774,92609.95094269494
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,2000,1321279.6842089798,1363960.4504715598,1274681.1975246954
Deaths,Global,Both,All Ages,Breast cancer,Number,2000,469528.2500830204,486407.8516010111,450234.94516198715
Deaths,Global,Both,All Ages,Cervical cancer,Number,2000,208597.7772089759,248707.46528361444,189648.62769746958
Deaths,Global,Both,All Ages,Uterine cancer,Number,2000,66736.1123801807,70776.44771856921,59664.43448012164
Deaths,Global,Both,All Ages,Prostate cancer,Number,2000,303084.6213973444,341500.83981507516,246616.20777589615
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,2000,662458.9488652635,684428.8108195306,630576.2591846585
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,2000,123030.99131149815,128316.32492923738,117385.21860813985
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,2000,59002.38499390186,62205.00308442654,55519.11298157259
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,2000,67077.12246242152,71090.39186582984,63687.896516572415
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,2000,113282.00974491714,123165.77746393898,101950.02847994717
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,2000,268045.5701674231,275276.8925961275,256122.63903279422
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,2000,42212.736875676266,50866.034136894166,34155.69158603968
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,2000,30007.808642893633,31267.233144224203,28005.682578534223
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2000,122620.9685869609,133711.73998647396,115063.17092939018
Deaths,Global,Both,All Ages,Testicular cancer,Number,2000,8139.0962763016805,8909.039174100013,7705.132811340549
Deaths,Global,Both,All Ages,Kidney cancer,Number,2000,97020.92854633299,99557.17242355726,93338.0229467021
Deaths,Global,Both,All Ages,Bladder cancer,Number,2000,148338.49097920948,153650.66601357007,141120.54521768074
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,2000,172815.82361875207,195007.8051834234,143228.67620189596
Deaths,Global,Both,All Ages,Thyroid cancer,Number,2000,28649.810225878915,30754.157460683415,26704.343293107955
Deaths,Global,Both,All Ages,Mesothelioma,Number,2000,18683.344986772467,20173.012053779887,17114.50754299062
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,2000,26887.616176146043,29636.942776990458,22399.030952696547
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,2000,164002.34687451358,170008.9264852322,157088.4524282638
Deaths,Global,Both,All Ages,Multiple myeloma,Number,2000,69840.18025896474,75604.89929913342,62483.768673010716
Deaths,Global,Both,All Ages,Leukemia,Number,2002,285553.9153053495,310280.5471922052,260972.43455778132
Deaths,Global,Both,All Ages,Esophageal cancer,Number,2002,437275.5627513882,473092.43290315906,315442.1072227501
Deaths,Global,Both,All Ages,Stomach cancer,Number,2002,895243.8566673222,941538.0846008982,848690.3087014469
Deaths,Global,Both,All Ages,Liver cancer,Number,2002,409845.2650716592,433080.4237947032,387386.24021124427
Deaths,Global,Both,All Ages,Larynx cancer,Number,2001,96653.33184881076,99989.32537881048,93021.8752484279
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,2001,1347965.1685497127,1395129.6260443197,1294353.587720623
Deaths,Global,Both,All Ages,Breast cancer,Number,2001,477704.3814260035,494074.5835455261,457670.9485442436
Deaths,Global,Both,All Ages,Cervical cancer,Number,2001,211802.8432687927,251243.54644285663,191694.60247449466
Deaths,Global,Both,All Ages,Uterine cancer,Number,2001,68006.51757989344,72270.51839309231,60958.29678363989
Deaths,Global,Both,All Ages,Prostate cancer,Number,2001,310664.03700282605,350071.02613267925,253112.41100135536
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,2001,680899.7423861374,703455.1024501093,645381.0946427021
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,2001,125612.93499185523,130950.50593774978,120048.33752262876
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,2001,58636.88168147335,62101.47466834982,55264.025094185
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,2001,68705.76542627254,72160.35584072523,65317.20916974933
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,2001,115917.86965487282,125284.7316257241,103570.7348325444
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,2001,277467.45904017205,285530.0761861748,264907.51621552027
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,2001,43146.90105412698,51403.72062553195,34632.20121612731
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,2001,31269.61905135381,32621.20111155797,29208.721734838073
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2001,125599.9963536936,137123.44947476216,117865.4554912331
Deaths,Global,Both,All Ages,Testicular cancer,Number,2001,8156.533688055739,8881.968341359147,7715.811125798275
Deaths,Global,Both,All Ages,Kidney cancer,Number,2001,99757.48482848649,102385.91549060628,95964.05515490727
Deaths,Global,Both,All Ages,Bladder cancer,Number,2001,150758.2910203046,156447.20171235251,143253.1525577585
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,2001,175628.68428319017,197763.22404191067,144943.21330319843
Deaths,Global,Both,All Ages,Thyroid cancer,Number,2001,29260.04856703784,31064.30778493211,27227.97178820343
Deaths,Global,Both,All Ages,Mesothelioma,Number,2001,19088.939282160525,20589.715123926962,17496.975717809895
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,2001,26599.131817960748,29782.68371938782,22401.207696060083
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,2001,165539.6579880641,171601.88788131857,158392.8252500828
Deaths,Global,Both,All Ages,Multiple myeloma,Number,2001,71472.61412445229,77332.78369498263,64019.70537687882
Deaths,Global,Both,All Ages,Leukemia,Number,2001,285694.7720869848,310794.3558540484,260673.38774506233
Deaths,Global,Both,All Ages,Larynx cancer,Number,2002,97445.13793571971,100887.27135381139,93638.15145720622
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,2002,1383984.2616890776,1435592.3308778652,1329452.5526699445
Deaths,Global,Both,All Ages,Breast cancer,Number,2002,487703.41100517515,505502.54050520266,465851.6371777748
Deaths,Global,Both,All Ages,Cervical cancer,Number,2002,216380.98888506912,256317.6817645321,195434.76017259315
Deaths,Global,Both,All Ages,Uterine cancer,Number,2002,69646.20695166147,73944.23301674887,62110.45654183042
Deaths,Global,Both,All Ages,Prostate cancer,Number,2002,319196.8773599009,362022.47079579683,260240.87099227068
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,2002,704559.8477949348,729095.5420366024,667857.2567374218
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,2002,128579.08916417175,133928.6142539707,122824.66223220695
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,2002,58482.704024299295,61785.76197550511,55344.76349951968
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,2002,70481.52998416392,74160.05554670282,67225.63634834615
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,2002,119661.07561453716,128129.9893885699,106494.3272614256
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,2002,288965.48208398157,297911.8994045954,275082.56291862845
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,2002,44231.35651391233,52730.042474463,35289.67870978813
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,2002,32521.363358817176,33930.28291672546,30264.460059156863
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2002,128918.60872187628,140103.4005645205,120962.54289448106
Deaths,Global,Both,All Ages,Testicular cancer,Number,2002,8218.385236663813,8991.218753651572,7792.385558428406
Deaths,Global,Both,All Ages,Kidney cancer,Number,2002,103418.61098796179,106133.51605367455,99370.76226144505
Deaths,Global,Both,All Ages,Bladder cancer,Number,2002,154089.7125043936,159587.9516472455,145831.7510441751
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,2002,178638.4546690775,199480.75983560656,146650.8379254906
Deaths,Global,Both,All Ages,Thyroid cancer,Number,2002,30034.74426248681,32048.4067650085,27986.039471823897
Deaths,Global,Both,All Ages,Mesothelioma,Number,2002,19646.411288761676,21132.73592652546,18026.104559890202
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,2002,26334.763613274845,29745.909859346833,22453.96079589623
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,2002,167746.13564516447,173990.18311753107,160386.91806312258
Deaths,Global,Both,All Ages,Multiple myeloma,Number,2002,73315.34567954628,79251.05152074684,65723.43922127066
Deaths,Global,Both,All Ages,Esophageal cancer,Number,2001,421012.7152794218,455441.50197708904,304612.9001862052
Deaths,Global,Both,All Ages,Stomach cancer,Number,2001,868036.9309425068,909849.3419642245,824492.8593833959
Deaths,Global,Both,All Ages,Liver cancer,Number,2001,444734.5720674987,472813.1018481983,415790.114507223
Deaths,Global,Both,All Ages,Esophageal cancer,Number,2004,465848.917232411,504345.1935847324,328074.83109574433
Deaths,Global,Both,All Ages,Stomach cancer,Number,2004,940456.8573507622,988632.70451482,892437.2776992746
Deaths,Global,Both,All Ages,Liver cancer,Number,2004,363000.43698585196,379613.8171946686,346153.7642765084
Deaths,Global,Both,All Ages,Larynx cancer,Number,2005,98451.65694417909,102416.8795662948,94591.88260833231
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,2005,1485760.1748007324,1546037.6341174112,1428766.4173043303
Deaths,Global,Both,All Ages,Breast cancer,Number,2005,511747.87590704655,529260.6790028409,487561.60681505175
Deaths,Global,Both,All Ages,Cervical cancer,Number,2005,225591.61467577406,261576.1270984393,202933.99880953413
Deaths,Global,Both,All Ages,Uterine cancer,Number,2005,73562.19627514719,77797.62598982298,64458.50394838679
Deaths,Global,Both,All Ages,Prostate cancer,Number,2005,339780.78949969757,394468.9818447697,282287.5304478744
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,2005,765961.5639181744,794626.1006983285,724607.7873902026
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,2005,137615.949708846,142911.38387559034,131882.07376883423
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,2005,58872.482378947105,62434.98883042699,55778.234936782115
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,2005,75206.82513728597,78798.14899836952,71554.67436103329
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,2005,130134.73824485985,138154.63208897592,113746.93788632096
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,2005,323537.16400674917,333958.52959974733,307421.52312527265
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,2005,47499.41611904127,55144.950531074086,36766.03272327674
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,2005,35879.41865286039,37473.80494944854,33163.31325967159
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2005,137202.56246668973,148139.14354110515,128524.00237059273
Deaths,Global,Both,All Ages,Testicular cancer,Number,2005,8473.477653346701,9332.553598856175,8025.307502650364
Deaths,Global,Both,All Ages,Kidney cancer,Number,2005,114643.65971152911,117915.51651953155,109957.355696122
Deaths,Global,Both,All Ages,Bladder cancer,Number,2005,163612.98572073484,169690.3241365714,154646.9116267476
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,2005,187634.18151024988,207212.58212540278,152074.64402226612
Deaths,Global,Both,All Ages,Thyroid cancer,Number,2005,32335.235087877834,34110.80114683022,29832.664109759833
Deaths,Global,Both,All Ages,Mesothelioma,Number,2005,21094.52613289433,22517.03381610972,19363.267491880077
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,2005,25904.607880375377,30018.407469482892,22566.151507176877
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,2005,177584.61000058256,184167.15442049396,168797.8442950643
Deaths,Global,Both,All Ages,Multiple myeloma,Number,2005,77864.46576469394,84193.79706042126,69685.8203262835
Deaths,Global,Both,All Ages,Leukemia,Number,2004,285703.6302693477,307480.5067553152,261834.98870530998
Deaths,Global,Both,All Ages,Larynx cancer,Number,2003,97779.91502656604,101420.64958470063,94054.30875068188
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,2003,1417125.8018778353,1471550.5319351777,1363101.2255625445
Deaths,Global,Both,All Ages,Breast cancer,Number,2003,496046.97000918945,513274.2852238724,474243.5997510633
Deaths,Global,Both,All Ages,Cervical cancer,Number,2003,220281.71039439316,257294.05767436186,198757.74943313733
Deaths,Global,Both,All Ages,Uterine cancer,Number,2003,71278.39730302781,75841.93288324881,63525.02582720791
Deaths,Global,Both,All Ages,Prostate cancer,Number,2003,326061.1069758086,374138.96996068564,268724.7325957007
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,2003,726664.520406865,753114.4947569112,689935.4279084494
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,2003,131437.8581456573,137172.04092309962,125556.83173369503
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,2003,58373.086850188454,61664.93917623546,55201.01531997726
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,2003,71851.26298613592,75298.3987728846,68458.20980343306
Deaths,Global,Both,All Ages,Leukemia,Number,2006,288619.9526683011,309239.0140573603,265963.1865520701
Deaths,Global,Both,All Ages,Esophageal cancer,Number,2006,462625.96257119894,497398.2003914547,338514.84440575016
Deaths,Global,Both,All Ages,Stomach cancer,Number,2006,927496.9589468,972677.8564651175,878105.2162529626
Deaths,Global,Both,All Ages,Liver cancer,Number,2006,361207.20493669086,376432.1401521128,344894.5879951488
Deaths,Global,Both,All Ages,Leukemia,Number,2005,288052.29245463194,309568.6966620895,264820.6092083131
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,2003,123579.46489613673,131367.20189784342,109445.76717306583
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,2003,300218.3091050185,309532.3258467402,286064.0171502057
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,2003,45223.11588348163,53798.66119992214,35956.65319590393
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,2003,33603.108949029476,35019.10004941216,31364.817594681783
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2003,131640.25026051776,143412.64722087275,123436.75683741883
Deaths,Global,Both,All Ages,Testicular cancer,Number,2003,8281.496172647576,9060.766216012316,7843.729697380153
Deaths,Global,Both,All Ages,Kidney cancer,Number,2003,107215.47569182949,110314.3166474227,103042.89593790116
Deaths,Global,Both,All Ages,Bladder cancer,Number,2003,157307.3726428373,163467.5088525268,149158.70769441652
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,2003,180944.3522087306,200956.01071375507,148233.43634379542
Deaths,Global,Both,All Ages,Thyroid cancer,Number,2003,30752.82084168299,32565.89984166586,28584.889267279847
Deaths,Global,Both,All Ages,Mesothelioma,Number,2003,20161.742855108565,21680.15591279374,18538.78833018049
Deaths,Global,Both,All Ages,Hodgkin lymphoma,Number,2003,26086.105162689943,29927.80178851366,22563.941088633037
Deaths,Global,Both,All Ages,Non-Hodgkin lymphoma,Number,2003,170854.23417784148,176918.49014623198,163428.78137320018
Deaths,Global,Both,All Ages,Multiple myeloma,Number,2003,74908.24856908395,81033.77040181885,67090.93662770995
Deaths,Global,Both,All Ages,Larynx cancer,Number,2006,98773.44288351347,102568.7835744109,95249.92799926427
Deaths,Global,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,2006,1505993.7697819686,1558233.186863381,1442320.171158383
Deaths,Global,Both,All Ages,Breast cancer,Number,2006,518380.16988924635,536470.3204575162,493347.54200197454
Deaths,Global,Both,All Ages,Cervical cancer,Number,2006,226906.76699670852,259914.9384776814,203728.1412122331
Deaths,Global,Both,All Ages,Uterine cancer,Number,2006,74150.99109787287,78303.96252073468,65227.35356254116
Deaths,Global,Both,All Ages,Prostate cancer,Number,2006,346706.6657966026,403102.2992628316,287078.1334013498
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,2006,777376.6124971637,806357.4471705611,735266.373721563
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,2006,140515.2146781978,146148.82185556323,135174.71342832412
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,2006,58969.0892722597,62180.882176932595,56080.42463737161
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,2006,77439.31074587122,81016.16302569608,74106.64386442695
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,2006,132360.00038638272,140406.23565469356,115018.30909772964
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,2006,333459.16108132177,343966.7819314055,315641.4507988055
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,2006,48345.91233498287,55504.53430433303,37036.44927355094
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,2006,37050.53508712204,38674.90143271538,34364.03736500226
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2006,140143.17549141656,152069.41789630713,131140.59651017562
Deaths,Global,Both,All Ages,Prostate cancer,Number,2004,332326.31165077764,380679.9603711649,273481.1335353144
Deaths,Global,Both,All Ages,Colon and rectum cancer,Number,2004,743433.8059726869,771189.9536311815,704211.6364427495
Deaths,Global,Both,All Ages,Lip and oral cavity cancer,Number,2004,133024.50722838528,138455.45034935142,127216.95107376494
Deaths,Global,Both,All Ages,Nasopharynx cancer,Number,2004,58402.10482125427,61735.42788581208,55208.226911603124
Deaths,Global,Both,All Ages,Other pharynx cancer,Number,2004,72413.93784546654,75874.26058560215,68747.33875239806
Deaths,Global,Both,All Ages,Gallbladder and biliary tract cancer,Number,2004,126377.06457716259,134073.5244578174,111236.63483750461
Deaths,Global,Both,All Ages,Pancreatic cancer,Number,2004,310192.5255331823,320027.6025996338,294856.1650546437
Deaths,Global,Both,All Ages,Malignant skin melanoma,Number,2004,46133.579843179905,54078.427081009686,36138.14226707153
Deaths,Global,Both,All Ages,Non-melanoma skin cancer,Number,2004,34672.26241886001,36222.864715916425,32179.03512280249
Deaths,Global,Both,All Ages,Ovarian cancer,Number,2004,134574.60741635223,146078.96897475686,126365.06445856264
Deaths,Global,Both,All Ages,Testicular cancer,Number,2004,8380.29585860365,9153.915813299976,7961.019566464488
Deaths,Global,Both,All Ages,Kidney cancer,Number,2004,110526.39965855026,113429.0679232768,105992.58078013094
Deaths,Global,Both,All Ages,Bladder cancer,Number,2004,159824.51904942625,166040.45456294817,151186.5055924538
Deaths,Global,Both,All Ages,Brain and central nervous system cancer,Number,2004,183985.62468091806,202802.99429765213,150114.2065348444
